PUT,5336,610
GET,8734
GET,8652
DEL,7169
DEL,4491
DEL,1950
GET,7689
DEL,538
PUT,3585,6198
DEL,5526
PUT,2328,1304
PUT,9010,7714
GET,1377
DEL,1553
GET,7631
PUT,1744,2395
DEL,7743
GET,5101
DEL,1744
DEL,1550
DEL,7468
GET,3159
PUT,8860,5881
PUT,7750,7645
PUT,2300,5349
PUT,546,9347
DEL,6098
PUT,4408,2098
DEL,7468
PUT,6552,1178
PUT,8224,3125
PUT,1886,144
PUT,3670,5307
GET,1744
PUT,3560,4696
GET,1744
PUT,3032,1245
GET,2328
PUT,1027,4545
PUT,4912,9679
GET,3585
GET,7743
PUT,7674,8057
DEL,4711
PUT,1481,5711
DEL,1553
PUT,2564,9751
DEL,6430
PUT,2513,9665
DEL,3032
DEL,546
GET,7743
PUT,8248,6715
DEL,2328
PUT,2778,3495
DEL,5526
DEL,9010
DEL,4491
PUT,1313,5709
GET,7689
DEL,5336
PUT,4626,3867
GET,1116
DEL,6995
GET,5569
GET,8734
GET,6552
GET,4279
GET,8224
DEL,1313
PUT,5460,8288
GET,6098
DEL,7631
PUT,3005,2121
GET,7674
DEL,1481
GET,2513
DEL,4408
PUT,5050,6180
DEL,1744
GET,9990
PUT,267,4868
GET,5050
PUT,6413,6123
GET,212
DEL,2204
PUT,493,2635
GET,8503
GET,4912
DEL,7743
DEL,5177
GET,1377
GET,5050
DEL,8734
GET,8123
PUT,285,1929
PUT,2867,1808
GET,1481
PUT,1958,9221
GET,7674
GET,6995
PUT,4212,4188
GET,1550
PUT,2537,9482
GET,1410
DEL,2778
GET,2890
DEL,5782
DEL,8652
GET,7631
DEL,5569
PUT,4318,8278
GET,8652
GET,7839
PUT,1728,4227
PUT,5047,846
DEL,4711
GET,3005
DEL,5569
DEL,207
GET,7674
PUT,9031,4580
GET,8860
DEL,5658
DEL,4711
GET,3159
DEL,1027
PUT,1492,7618
PUT,1643,1155
PUT,9966,3938
PUT,8114,9550
GET,4711
DEL,5658
GET,5526
PUT,2932,6899
GET,3585
PUT,1593,1175
GET,4912
GET,8652
DEL,6122
PUT,3580,6238
DEL,2204
GET,9031
DEL,4711
GET,8503
PUT,3237,5417
DEL,6995
GET,4408
GET,2300
DEL,2328
DEL,2328
GET,5336
PUT,456,9860
DEL,2537
GET,8248
PUT,6957,909
DEL,2867
DEL,1949
PUT,2346,9859
DEL,267
GET,5047
GET,8860
DEL,4958
PUT,3779,4636
PUT,9630,3135
PUT,1612,5089
PUT,5083,5785
PUT,3778,9906
DEL,2890
DEL,1550
GET,2778
DEL,8860
DEL,2300
DEL,5336
PUT,3173,4194
DEL,3173
PUT,5269,2618
PUT,4126,5251
GET,5047
DEL,207
PUT,1832,7667
GET,1553
DEL,7839
DEL,8503
GET,7674
PUT,5746,7698
GET,4408
GET,9630
GET,2513
GET,8734
PUT,9216,1533
PUT,9857,8177
GET,1832
DEL,5083
PUT,3905,3624
DEL,1313
DEL,4912
PUT,8978,4742
DEL,1553
PUT,2242,3474
DEL,867
DEL,3779
GET,1481
DEL,1313
GET,1949
DEL,6098
DEL,9966
PUT,6155,5081
GET,8123
GET,2867
GET,5782
PUT,7550,1821
DEL,1958
PUT,5988,7832
DEL,493
GET,2932
DEL,5782
DEL,3594
DEL,1958
DEL,1313
DEL,1027
PUT,9126,4830
PUT,5230,4659
DEL,5569
GET,6084
GET,6098
GET,1313
DEL,7674
PUT,6582,3747
DEL,2778
DEL,5658
GET,3779
PUT,3397,514
PUT,258,8571
DEL,267
PUT,8680,5776
DEL,9031
PUT,1919,448
PUT,9362,1400
DEL,6084
PUT,5733,5470
GET,2300
PUT,2095,8634
GET,2242
DEL,1950
PUT,3638,1244
DEL,2537
DEL,1612
DEL,2537
GET,3173
PUT,4292,6132
GET,3237
DEL,6084
GET,5269
GET,1728
DEL,6084
GET,8680
GET,1550
PUT,4175,2264
DEL,5336
GET,9216
PUT,5379,5755
GET,2204
GET,258
GET,7631
PUT,9404,3790
PUT,3034,2693
DEL,7169
GET,1550
PUT,1724,7711
DEL,8114
PUT,2150,8054
DEL,3580
GET,1377
PUT,7899,9069
GET,1724
GET,7750
GET,3779
DEL,1919
PUT,8190,8127
GET,6957
GET,267
GET,267
PUT,4062,4304
GET,1410
PUT,1355,1783
GET,8114
PUT,8517,4904
GET,8224
DEL,8123
DEL,5230
DEL,4711
GET,1832
PUT,5445,8485
DEL,6155
DEL,212
DEL,5050
PUT,4559,4165
DEL,9857
PUT,6722,5515
GET,4408
PUT,4369,4603
PUT,766,4867
GET,5230
GET,5526
PUT,7572,8982
GET,3397
GET,8652
GET,1410
GET,4912
DEL,9990
PUT,6422,3565
DEL,1919
GET,9966
PUT,9400,4767
DEL,267
PUT,6264,3836
DEL,5445
PUT,4697,3813
GET,7689
GET,2346
GET,8860
DEL,3905
DEL,5746
PUT,8494,1126
GET,5746
GET,6582
GET,5230
GET,285
PUT,5305,1355
GET,2346
DEL,5230
DEL,9400
GET,6430
DEL,258
PUT,2874,7863
DEL,4175
DEL,2778
DEL,9362
DEL,285
PUT,8158,9606
DEL,2204
PUT,7163,807
GET,1612
GET,1612
GET,9990
GET,4212
GET,1886
DEL,267
GET,2300
GET,3005
PUT,1134,1777
PUT,8191,7450
GET,3670
GET,3905
GET,3779
GET,2537
GET,7743
DEL,1886
GET,3560
GET,5050
PUT,773,2496
GET,2867
PUT,3429,8137
PUT,190,243
DEL,3397
PUT,9373,8741
PUT,6461,5170
GET,5746
GET,8494
GET,9373
DEL,9010
DEL,1116
PUT,8126,1403
DEL,1832
DEL,4559
DEL,3173
GET,8734
DEL,1612
GET,1481
DEL,7233
DEL,3560
GET,2867
GET,3429
GET,773
DEL,867
PUT,9952,645
GET,1724
PUT,8737,1621
DEL,9990
DEL,5047
DEL,7674
GET,9990
GET,4408
PUT,312,4383
GET,538
PUT,4730,6099
PUT,5024,990
GET,550
GET,8123
DEL,5782
GET,7233
PUT,185,2104
PUT,9606,3440
GET,5379
DEL,766
DEL,7550
DEL,6582
GET,3670
PUT,7903,2158
DEL,1949
PUT,4472,8305
DEL,4559
PUT,2312,3583
GET,1410
PUT,2340,4398
PUT,8108,1270
DEL,1886
GET,7550
GET,6722
GET,1134
PUT,2948,3230
GET,2340
DEL,9606
DEL,7468
PUT,4170,9043
GET,6155
DEL,5658
GET,267
GET,7899
GET,9216
GET,5230
PUT,323,6123
GET,5230
DEL,8248
PUT,6986,7912
GET,267
PUT,5001,4164
GET,7163
DEL,6957
GET,6098
DEL,2242
GET,7169
PUT,1939,7707
GET,1958
GET,5733
DEL,285
GET,4318
DEL,5050
PUT,6655,4247
DEL,9031
GET,1724
GET,6582
GET,7899
GET,1134
DEL,1643
PUT,8446,4049
GET,5746
GET,5001
GET,8114
GET,7233
PUT,4809,2899
PUT,8766,4427
PUT,9937,8140
GET,4175
PUT,9922,1344
PUT,2836,1794
GET,1313
PUT,1445,129
DEL,6155
DEL,8446
DEL,1116
PUT,8298,3568
GET,6413
GET,2095
PUT,438,8619
PUT,9645,7476
DEL,1553
PUT,7718,6003
GET,6264
DEL,6202
GET,1313
PUT,7147,319
DEL,6202
DEL,5047
DEL,1492
DEL,7903
GET,4730
PUT,633,3781
GET,5101
PUT,1389,1433
DEL,8446
GET,1481
DEL,9126
PUT,2627,495
GET,9857
DEL,7674
GET,3237
PUT,2559,4062
DEL,5460
DEL,970
DEL,1027
GET,8737
DEL,1389
DEL,4175
DEL,8224
PUT,8612,9709
PUT,2877,9289
GET,212
PUT,9597,4227
PUT,6506,6691
GET,1313
GET,3005
DEL,9597
DEL,6995
PUT,2742,8240
GET,4126
PUT,4493,2804
PUT,4809,2449
DEL,7903
GET,8298
GET,5379
GET,773
PUT,9396,9766
PUT,9401,7139
GET,9404
GET,8494
GET,9010
DEL,1744
DEL,6995
GET,2150
DEL,312
DEL,8494
GET,4170
DEL,6582
PUT,182,4361
DEL,7163
GET,6202
GET,1445
DEL,2742
DEL,9373
GET,5445
PUT,6683,4587
DEL,538
DEL,8108
GET,9922
GET,5658
GET,9404
GET,1593
DEL,8978
PUT,781,6844
DEL,1355
GET,2877
GET,5733
PUT,3780,4640
DEL,2948
PUT,1339,8307
DEL,8680
PUT,6218,5986
DEL,6084
PUT,2515,3448
GET,8503
DEL,1134
GET,9401
PUT,888,5317
GET,6084
GET,6461
DEL,323
PUT,3279,7463
PUT,3388,2821
GET,1728
PUT,9018,8085
DEL,1410
GET,4279
PUT,2620,460
GET,7899
DEL,5024
GET,5269
PUT,9992,1741
PUT,4100,4550
GET,438
PUT,9595,5207
PUT,1235,4532
DEL,6084
GET,3905
GET,3388
GET,258
PUT,4207,9539
GET,8680
GET,6655
GET,550
DEL,1389
PUT,9852,881
DEL,3638
DEL,2836
PUT,9586,7078
PUT,7570,5888
PUT,3922,1436
PUT,9066,3177
DEL,1445
DEL,5460
GET,7674
GET,5445
GET,7163
PUT,6717,6515
DEL,3778
DEL,8298
DEL,9922
PUT,4181,8142
PUT,2157,1097
DEL,7169
GET,4493
PUT,1214,2111
GET,9066
DEL,8612
GET,3670
DEL,2742
DEL,6218
GET,3034
GET,5460
PUT,7937,4436
PUT,6853,2647
DEL,493
PUT,5925,1742
GET,8224
GET,1724
DEL,3780
GET,5230
DEL,4626
PUT,4138,6667
DEL,9404
DEL,4697
PUT,113,9992
GET,8248
PUT,4905,1003
GET,8734
GET,9401
GET,3779
PUT,5839,2884
DEL,4292
DEL,888
PUT,3238,386
GET,9606
DEL,5230
GET,8737
PUT,9940,4338
GET,3580
GET,6683
GET,4126
PUT,7492,1406
DEL,3159
GET,2150
PUT,1889,3416
DEL,7937
PUT,9391,1343
PUT,3756,2696
DEL,6218
DEL,8298
GET,212
PUT,2041,3150
PUT,502,1748
GET,6655
GET,946
DEL,4626
DEL,946
GET,538
DEL,7903
DEL,5050
DEL,7937
DEL,7233
GET,2559
DEL,4905
GET,4138
PUT,190,5744
PUT,5576,355
PUT,4217,3666
DEL,3778
PUT,8227,1416
GET,4207
PUT,4776,5617
DEL,4318
DEL,6422
PUT,2659,3061
PUT,7885,8274
PUT,6072,3038
DEL,4279
DEL,3778
PUT,3050,9345
GET,3905
GET,185
DEL,5839
DEL,8224
PUT,7386,790
DEL,2867
DEL,6582
PUT,1336,1402
DEL,9373
DEL,438
GET,1612
GET,190
PUT,6128,2410
PUT,7946,1536
PUT,2472,6834
DEL,6995
DEL,1958
GET,3159
PUT,8232,6830
GET,5576
PUT,3798,7499
PUT,3202,2663
GET,6155
PUT,9971,4475
GET,3594
GET,6202
PUT,4301,5349
GET,1797
PUT,229,2736
GET,6084
GET,4472
PUT,6891,7162
GET,6098
PUT,1826,7268
DEL,5336
PUT,3039,1972
DEL,6722
GET,9966
GET,1593
PUT,249,4705
DEL,5658
DEL,6098
GET,4100
DEL,182
GET,1481
GET,2204
GET,1235
GET,5576
DEL,4958
GET,3397
GET,6683
PUT,653,2912
DEL,8734
GET,8680
DEL,9940
GET,9396
PUT,7922,6488
PUT,8170,9692
GET,7839
GET,8126
DEL,1355
GET,1410
PUT,824,4823
PUT,1364,9363
GET,8734
GET,5047
DEL,824
DEL,9852
DEL,1235
DEL,9018
DEL,4809
GET,2742
PUT,3279,7744
GET,182
GET,4212
PUT,683,4974
PUT,167,8213
DEL,3173
GET,2564
DEL,3638
DEL,249
PUT,6590,6926
DEL,9990
GET,9373
GET,7572
DEL,1958
DEL,2472
PUT,4820,2457
PUT,1823,1773
GET,5047
PUT,5676,5978
DEL,1339
PUT,1034,1383
DEL,9126
PUT,924,7778
PUT,5650,4083
GET,633
PUT,577,4022
DEL,8298
DEL,6853
DEL,773
DEL,3778
DEL,7885
PUT,2353,7224
GET,4100
DEL,2041
PUT,7825,2860
GET,8126
DEL,2150
PUT,4248,2876
PUT,1015,6717
DEL,7631
DEL,2312
GET,4175
GET,3005
DEL,8108
PUT,4592,8810
GET,9606
PUT,25,317
DEL,9362
GET,7743
DEL,1593
GET,3922
DEL,6122
GET,1643
PUT,2934,6306
DEL,8860
PUT,1386,3957
GET,7492
GET,2041
DEL,5576
DEL,8123
GET,7163
DEL,1744
GET,5336
PUT,6549,7537
DEL,4905
GET,2150
GET,323
PUT,5325,1281
GET,3780
GET,2537
GET,2513
PUT,6329,7033
DEL,2150
GET,888
DEL,3429
DEL,2620
PUT,8933,1308
GET,9031
PUT,1022,9805
DEL,7169
PUT,5795,8247
DEL,2890
DEL,8933
DEL,550
GET,5083
PUT,6852,523
DEL,5050
PUT,3255,4735
GET,2242
DEL,7885
PUT,3779,7931
DEL,773
DEL,3922
DEL,5650
DEL,7885
PUT,2514,9861
PUT,4527,9722
PUT,5753,4028
GET,8191
DEL,2877
DEL,5782
GET,2300
GET,312
GET,3202
PUT,8649,5963
GET,8503
PUT,3506,9795
PUT,6914,221
PUT,7957,5476
GET,2340
DEL,2513
PUT,8099,4966
DEL,3039
PUT,2593,3940
GET,5925
PUT,8904,4124
DEL,6549
GET,8170
PUT,7180,4835
PUT,1046,7486
GET,5782
GET,2742
DEL,8766
DEL,3388
GET,2537
PUT,2425,447
GET,3238
PUT,7055,1451
GET,5050
DEL,970
GET,6722
DEL,4217
DEL,8517
GET,502
PUT,4544,2097
GET,9126
GET,7572
DEL,3779
PUT,6321,6631
GET,9216
DEL,249
PUT,1986,4827
GET,4207
DEL,8099
GET,6321
PUT,1057,9745
PUT,1516,3849
PUT,5671,3688
PUT,2595,3754
GET,1235
PUT,4691,1382
PUT,5700,9775
PUT,8542,8855
PUT,6270,6810
PUT,3379,3579
PUT,9373,2693
DEL,2874
GET,3779
PUT,5626,3522
PUT,313,2271
GET,5576
DEL,5569
GET,1492
DEL,2593
PUT,5396,649
PUT,1249,6964
DEL,312
PUT,1472,3076
PUT,8105,237
GET,7946
PUT,5754,1521
PUT,4680,2789
GET,502
GET,3279
GET,5050
GET,946
PUT,3667,6905
PUT,4258,30
GET,5460
GET,5305
PUT,5474,4777
DEL,9852
GET,3279
GET,5526
PUT,4662,285
PUT,772,1820
PUT,2741,5774
PUT,9351,4669
PUT,6750,5355
PUT,8460,4605
DEL,6891
GET,1919
DEL,946
GET,502
GET,4248
PUT,4463,7856
DEL,4292
GET,8652
PUT,6383,2814
PUT,4879,6266
PUT,9905,6981
PUT,2485,418
GET,9992
PUT,4591,8575
GET,4776
PUT,8836,8296
GET,7570
DEL,3560
PUT,3098,7556
GET,312
DEL,1744
DEL,5676
PUT,9124,3228
GET,8612
PUT,4652,8803
PUT,8674,1871
GET,5650
DEL,7839
PUT,2896,6899
DEL,3638
PUT,9432,8225
PUT,6240,2329
DEL,4591
DEL,8248
DEL,1027
PUT,6483,1078
PUT,7404,310
DEL,5474
DEL,7957
PUT,3686,3188
PUT,303,3184
DEL,9940
PUT,3493,8558
GET,1958
GET,1492
GET,1034
PUT,2870,820
DEL,1492
GET,4527
GET,2867
DEL,4138
DEL,5576
DEL,7492
DEL,8503
GET,4318
PUT,5456,6794
PUT,7272,6793
DEL,2300
DEL,2157
PUT,9815,5058
GET,3255
DEL,5445
PUT,7656,9817
PUT,2676,5818
PUT,9205,7702
PUT,145,745
GET,4652
GET,2150
PUT,2286,12
DEL,1377
DEL,9018
GET,3238
PUT,4747,4063
DEL,2874
DEL,4691
GET,3039
GET,9940
DEL,1472
PUT,3181,2524
DEL,303
PUT,1448,6827
GET,8248
DEL,9066
DEL,1516
PUT,7628,3809
DEL,5650
GET,9595
PUT,5301,3346
PUT,4798,7407
PUT,3454,8158
DEL,4958
DEL,6270
GET,5700
DEL,1728
DEL,9396
PUT,1373,6519
DEL,3039
PUT,9223,4804
PUT,1813,2791
PUT,6820,6372
DEL,5650
PUT,3517,8365
GET,7147
GET,9630
DEL,1410
GET,2300
DEL,4809
PUT,880,1909
PUT,2488,9298
PUT,4210,650
DEL,772
PUT,7184,1064
PUT,3218,1544
PUT,7038,9150
DEL,5650
PUT,1169,9604
PUT,5067,5939
GET,5569
PUT,2969,1017
DEL,303
PUT,7071,7774
PUT,501,4416
DEL,6891
PUT,4303,4368
DEL,8446
PUT,2706,5456
PUT,2152,5933
DEL,6240
GET,7570
DEL,4652
PUT,1857,4655
PUT,2602,9401
DEL,323
GET,7922
PUT,7764,4837
DEL,5024
PUT,8458,4541
PUT,3152,1194
PUT,275,3077
DEL,766
DEL,6240
GET,9952
PUT,3726,8432
DEL,5456
DEL,8933
PUT,348,4129
PUT,5799,275
GET,348
DEL,1377
PUT,3749,2074
GET,9815
GET,5336
PUT,3094,6518
GET,1728
DEL,5925
GET,1116
GET,3749
GET,3379
PUT,6329,9601
GET,9373
GET,5067
GET,7550
PUT,6290,6269
GET,1728
PUT,754,9639
DEL,4408
DEL,7764
GET,538
DEL,5083
GET,285
DEL,781
GET,4591
DEL,4258
GET,1027
PUT,6020,1303
PUT,8035,9811
DEL,5754
DEL,766
GET,1015
GET,8298
GET,6995
DEL,538
PUT,2247,403
GET,5230
PUT,9486,8662
DEL,8232
DEL,5925
GET,2620
GET,6413
PUT,8499,1469
GET,7570
DEL,4258
GET,5671
DEL,8860
GET,145
PUT,8634,8090
GET,3388
DEL,8191
GET,8105
DEL,4691
PUT,7121,9891
GET,1919
PUT,9688,8937
GET,6717
DEL,6483
DEL,2593
GET,8224
PUT,4055,3953
PUT,4941,2072
DEL,5795
DEL,8649
DEL,9216
DEL,2513
DEL,538
GET,6853
PUT,9120,6111
PUT,5212,2933
DEL,4493
DEL,2948
DEL,5067
DEL,3279
PUT,1020,5638
GET,7946
PUT,350,4189
DEL,5700
PUT,2524,4944
DEL,5083
PUT,1892,9943
PUT,5274,7364
PUT,6851,1135
PUT,6385,8346
PUT,300,904
DEL,2488
DEL,538
DEL,8652
PUT,7619,9405
GET,5445
DEL,182
PUT,5393,5334
DEL,300
DEL,275
PUT,5827,5136
DEL,7038
DEL,7957
PUT,7315,3171
DEL,9010
GET,7038
GET,1857
PUT,6626,4689
PUT,5915,5774
GET,2150
PUT,7224,7019
DEL,4958
PUT,5972,3971
GET,2286
DEL,6851
GET,9937
PUT,1841,575
PUT,2648,1035
GET,8123
GET,3667
GET,5047
DEL,7492
GET,267
PUT,8489,3407
GET,7825
PUT,6347,2690
GET,4175
PUT,4137,2491
DEL,9391
GET,5301
GET,4559
GET,3032
GET,1377
PUT,7242,5562
GET,6264
PUT,9647,5937
DEL,6329
PUT,6067,5207
PUT,3333,2261
GET,8978
GET,8191
GET,8499
GET,1892
PUT,780,3892
PUT,831,2710
DEL,2537
DEL,2969
PUT,477,4207
DEL,4303
PUT,2468,9727
PUT,6938,8150
PUT,8458,9576
PUT,3488,2361
PUT,9298,781
DEL,4126
DEL,4711
GET,9645
DEL,8674
PUT,1764,8450
GET,267
GET,8503
GET,2472
DEL,5445
PUT,5038,6854
GET,5474
DEL,4776
DEL,2425
GET,4626
DEL,249
DEL,5569
DEL,1889
DEL,4798
DEL,5626
GET,2247
PUT,8264,6440
GET,3152
GET,8248
DEL,9630
DEL,5083
PUT,8836,2428
GET,3506
DEL,4279
DEL,546
PUT,4328,7148
PUT,7659,2265
DEL,8114
DEL,3094
GET,5305
PUT,6699,4906
PUT,6774,2947
PUT,3948,9107
GET,6270
PUT,7365,4505
PUT,7973,3957
GET,6750
GET,2932
DEL,2867
PUT,9891,7239
PUT,6589,3186
GET,5526
GET,8933
DEL,2524
GET,9586
GET,9066
DEL,7121
DEL,5782
GET,313
PUT,5681,9961
GET,1744
DEL,1950
GET,493
PUT,4785,2576
PUT,7451,6786
PUT,8116,17
PUT,9613,9084
GET,5001
PUT,8226,7409
DEL,2870
DEL,5001
DEL,7946
PUT,1149,6804
GET,5230
PUT,7520,8414
GET,4181
DEL,3585
GET,3580
DEL,5733
PUT,4369,4847
PUT,7694,174
DEL,3255
GET,4248
GET,8904
PUT,3231,940
DEL,7743
DEL,6430
DEL,5700
GET,4747
PUT,8358,5751
GET,8170
PUT,4458,2268
PUT,9485,2355
DEL,4258
PUT,4219,5948
DEL,2741
PUT,5008,3494
GET,5177
PUT,9952,8331
PUT,6711,8418
GET,501
PUT,7994,4312
GET,5230
PUT,75,5599
PUT,501,3073
PUT,6330,1362
PUT,8803,8765
DEL,4248
PUT,6180,7936
GET,477
PUT,2760,614
DEL,9597
GET,9216
DEL,2152
GET,2312
PUT,4257,1979
PUT,2551,304
GET,546
PUT,3371,9044
PUT,8834,5434
GET,3686
PUT,6683,7078
GET,6717
PUT,7760,4719
DEL,258
GET,4138
GET,5526
DEL,348
DEL,4592
GET,1593
DEL,3333
GET,5396
DEL,4258
GET,2537
PUT,3242,883
PUT,6540,7803
PUT,9582,2398
DEL,1813
GET,350
DEL,9401
GET,3242
DEL,772
GET,546
GET,9223
DEL,2659
GET,6914
GET,9586
DEL,8126
PUT,346,4491
PUT,9894,695
DEL,6385
GET,8248
DEL,3948
PUT,1291,1781
GET,7899
PUT,2006,8843
PUT,2846,6260
DEL,1841
DEL,6461
PUT,7351,1205
DEL,6750
PUT,7242,1272
PUT,7873,9610
GET,9905
DEL,8542
PUT,8313,3406
GET,8649
DEL,5396
GET,2513
PUT,3687,1365
PUT,2692,9075
DEL,8358
PUT,413,680
GET,7922
DEL,1149
DEL,8649
DEL,9018
DEL,6506
DEL,1492
PUT,6364,941
GET,190
GET,1986
DEL,4138
GET,8680
PUT,6999,9251
GET,9223
GET,4820
PUT,7477,4839
GET,8099
GET,3756
PUT,9339,1726
GET,3687
PUT,7273,1336
PUT,6075,4818
DEL,5681
GET,1826
GET,7477
DEL,772
DEL,2425
GET,1291
GET,4126
DEL,8494
DEL,5274
GET,350
PUT,3507,9224
PUT,5427,3865
GET,1448
PUT,7750,3872
GET,3159
PUT,698,943
DEL,1553
DEL,4591
PUT,6124,36
DEL,5047
GET,8126
GET,4458
DEL,3749
PUT,2695,306
GET,7628
GET,1958
GET,6699
GET,3687
PUT,6307,1753
GET,145
DEL,831
DEL,8191
PUT,6476,5362
GET,1889
PUT,5831,9549
DEL,5650
GET,6307
DEL,2896
PUT,2820,6928
PUT,1447,8208
GET,6383
DEL,8446
PUT,3035,9563
PUT,9270,6692
DEL,7169
GET,323
PUT,7679,8647
DEL,4258
DEL,413
GET,438
GET,7404
PUT,5825,8770
PUT,3475,2705
GET,5001
GET,9645
PUT,1930,8316
GET,888
GET,9597
GET,2648
GET,9270
DEL,946
GET,2514
GET,5269
PUT,8455,9768
PUT,698,7836
DEL,1797
DEL,8358
DEL,6506
DEL,3779
PUT,2489,568
PUT,9264,3077
PUT,797,8003
GET,5047
DEL,4785
DEL,546
DEL,6582
DEL,7386
PUT,1866,4479
GET,1550
PUT,9995,494
GET,6986
PUT,8749,1731
DEL,8458
PUT,9329,6498
GET,5456
DEL,1020
PUT,4831,8866
DEL,8674
GET,5274
GET,3517
GET,8734
DEL,4691
GET,5831
DEL,8126
PUT,9653,9032
GET,6626
PUT,1361,3171
GET,8455
GET,7184
DEL,249
PUT,7777,3096
PUT,2366,5538
PUT,2893,2588
DEL,5972
GET,4544
GET,5915
GET,4544
DEL,9400
GET,502
DEL,8114
DEL,3035
GET,7365
GET,3279
PUT,2016,3162
DEL,7477
DEL,5753
DEL,2695
PUT,9965,1993
DEL,6999
PUT,6444,6852
GET,190
PUT,8181,509
DEL,5925
DEL,1235
DEL,1950
PUT,8150,1768
GET,3397
DEL,8649
DEL,5799
GET,3242
DEL,7163
PUT,7690,2089
PUT,9255,1780
GET,698
PUT,9103,5201
DEL,1481
DEL,2932
PUT,7893,61
DEL,8358
PUT,329,7166
PUT,2942,8588
GET,5733
PUT,6295,4832
GET,5658
GET,8190
GET,4905
PUT,4610,7064
GET,5782
GET,698
GET,7386
PUT,5559,3631
GET,1481
PUT,9575,2625
GET,9339
DEL,5008
PUT,7794,5160
GET,5177
GET,6422
GET,7694
DEL,9255
GET,7873
GET,1481
GET,1015
GET,2353
DEL,8652
DEL,2778
DEL,8652
GET,438
PUT,7238,5361
DEL,633
PUT,4477,7780
DEL,4697
DEL,5230
DEL,3948
PUT,5416,2773
DEL,3181
GET,5008
DEL,9432
PUT,3709,6295
PUT,7240,7133
PUT,8805,7504
GET,546
GET,4303
DEL,9103
DEL,4747
GET,2340
DEL,7694
GET,6218
PUT,9652,5935
GET,2659
DEL,9255
DEL,7351
DEL,8836
DEL,2340
GET,6422
DEL,2551
GET,1020
PUT,4685,3929
GET,9905
DEL,477
PUT,7433,2657
GET,880
DEL,3034
PUT,5711,4908
DEL,9940
PUT,6559,5377
GET,3279
GET,1020
DEL,477
GET,6914
GET,7433
PUT,587,725
DEL,350
DEL,190
DEL,6540
DEL,8978
GET,3231
PUT,7340,9745
PUT,1085,3441
DEL,9966
DEL,8224
GET,9857
DEL,7184
DEL,9992
GET,538
GET,2537
GET,9652
PUT,7656,5041
DEL,190
PUT,6641,599
PUT,4921,4956
PUT,2634,4816
DEL,8634
PUT,944,8076
PUT,5230,4129
GET,5700
PUT,9805,8429
GET,2041
GET,2514
DEL,2286
GET,4747
DEL,9805
GET,4820
DEL,3779
GET,8805
PUT,1931,1601
GET,8123
PUT,4339,1930
DEL,5301
GET,6155
DEL,493
DEL,6330
DEL,1764
PUT,9952,4002
DEL,6683
PUT,3458,4080
DEL,113
PUT,3954,8415
PUT,3940,1836
DEL,6422
DEL,2595
DEL,1797
DEL,7224
GET,8455
DEL,2489
GET,2695
DEL,8803
PUT,5354,4119
GET,546
DEL,4809
PUT,5357,7949
GET,6364
PUT,9094,2489
GET,4680
GET,3034
PUT,2360,4809
PUT,1234,232
PUT,5960,4932
DEL,5301
PUT,143,2558
GET,4138
GET,8158
GET,1034
DEL,182
GET,3940
PUT,1227,1146
DEL,9018
GET,5230
DEL,8114
GET,8248
PUT,4199,1187
GET,6072
PUT,5703,420
DEL,3798
DEL,2595
